name,index,patent_count_2012,patent_count_2013,patent_count_2014,patent_count_2015,patent_count_2016
Seoul National University of Science and Technology (SNUST),8.0,,,,,
Shell,0.0,,,961.0,,
Shimane University,1.0,,,3.0,,
Korea Institute of Energy Research,2.0,,,182.0,,
Illinois State University,3.0,,,2.0,,
Indian Agricultural Research Institute,4.0,,,1.0,,
Bucknell University,0.0,,,1.0,,
Cisco Systems,1.0,,,4.0,,
Institute for Systems Biology,2.0,,,25.0,,
RAS - Institute of Applied Physics,3.0,,,,,
University of Miyazaki,4.0,,,12.0,,
University of South Wales,5.0,,,3.0,,
Universite du Maine,6.0,,,8.0,,
Fondazione Telethon,0.0,,,8.0,,
Cleveland State University,1.0,,,7.0,,
Jamia Millia Islamia,2.0,,,1.0,,
Robert Bosch GmbH,3.0,,,5816.0,,
Academy of Athens,4.0,,,1.0,,
Ospedale Maggiore,0.0,,,5.0,,
Max-Planck-Institut fur Sonnen system forschung,1.0,,,,,
National Dong Hwa University,2.0,,,3.0,,
Texas Christian University,3.0,,,6.0,,
Shiga University of Medical Science,4.0,,,11.0,,
South University of Science and Technology of China,5.0,,,1.0,,
University of Fukui,6.0,,,3.0,,
Inter-University Centre for Astronomy and Astrophysics India,0.0,,,,,
Instituto Nacional de Enfermedades Respiratorias,1.0,,,2.0,,
Royal London Hospital,0.0,,,1.0,,
Lincoln University,1.0,,,7.0,,
Instituto Nacional de Tecnologia Agropecuaria,2.0,,,9.0,,
Universidad de Santiago de Chile,3.0,,,19.0,,
CAS - Institute of Coal Chemistry,4.0,,,,,
IEEC - Institute of Space Studies of Catalonia,5.0,,,,,
Central Michigan University,6.0,,,7.0,,
IRTA - Institute of Agrifood Research and Technology,7.0,,,,,
Zhejiang Gongshang University,0.0,,,1.0,,
Federal Reserve Bank,1.0,,,3.0,,
Soongsil University,2.0,,,75.0,,
Daegu Gyeongbuk Institute of Science and Technology,3.0,,,14.0,,
Fukushima Medical University,4.0,,,2.0,,
Kennedy Krieger Institute,0.0,,,10.0,,
University of Wolverhampton,1.0,,,3.0,,
Chevron Energy Technology Company,2.0,,,1.0,,
Pontificia Universidad Catolica de Valparaiso,3.0,,,2.0,,
Macau University of Science and Technology,4.0,,,7.0,,
Universidad Iberoamericana (UIA),0.0,,,,,
Universidad de Huelva,1.0,,,4.0,,
Denver Health,2.0,,,1.0,,
Netherlands Institute for Developmental Biology,3.0,,,,,
LG Electronics Inc.,4.0,,,6597.0,,
Universite Henri Poincare,5.0,,,1.0,,
King Mongkut's Institute of Technology Ladkrabang,0.0,,,2.0,,
Wonkwang University,1.0,,,3.0,,
Meiji University,2.0,,,3.0,,
Centre Hospitalier Universitaire de Brest,3.0,,,2.0,,
Chinese Academy of Forestry,4.0,,,3.0,,
Dublin Institute of Technology,0.0,,,6.0,,
West Pomeranian University of Technology,1.0,,,1.0,,
Tzu Chi University,2.0,,,3.0,,
Samara National Research University,3.0,,,,,
Rolls-Royce,4.0,,,1151.0,,
CAS - Shenyang Institute of Applied Ecology,5.0,,,,,
Universitat Oberta de Catalunya,6.0,,,1.0,,
Chinese Academy of Fishery Sciences,7.0,,,2.0,,
ETZ Elisabeth - Tweesteden Ziekenhuis,0.0,,,,,
Sheffield Teaching Hospitals NHS Foundation Trust,1.0,,,1.0,,
Cambridge University Hospitals NHS Foundation Trust,2.0,,,1.0,,
Toyohashi University of Technology,3.0,,,29.0,,
Max-Planck-Institut fur Eisenforschung,4.0,,,1.0,,
Comision Nacional de Energia Atomica,5.0,,,1.0,,
Burnet Institute,6.0,,,7.0,,
Academy of Military Medical Science China,0.0,,,,,
Kyoto Institute of Technology,1.0,,,38.0,,
Le reseau de l'Universite du Quebec,2.0,,,,,
Institute of Science and Technology Austria,3.0,,,1.0,,
IRIT Institut de Recherche Informatique de Toulouse,0.0,,,,,
University of Ostrava,1.0,,,2.0,,
Nicolaus Copernicus Astronomical Center of the Polish Academy of Sciences,2.0,,,,,
Wichita State University,3.0,,,7.0,,
Towson University,4.0,,,2.0,,
Ecole Centrale de Lyon,5.0,,,17.0,,
Fairfield University,6.0,,,1.0,,
Arabian Gulf University,0.0,,,2.0,,
Abbott Laboratories,1.0,,,348.0,,
Nelson Mandela Metropolitan University,2.0,,,3.0,,
Bahar Dar University,3.0,,,,,
Partners HealthCare,0.0,,,1.0,,
H. Lundbeck A/S,1.0,,,81.0,,
Ford Motor,2.0,,,142.0,,
Istituto Agrario San Michele all'Adige,0.0,,,,,
Universite de La Rochelle,1.0,,,1.0,,
"Regeneron Pharmaceuticals, Inc.",2.0,,,209.0,,
Unilever,3.0,,,496.0,,
Nagaoka University of Technology,0.0,,,34.0,,
Tan Tock Seng Hospital,1.0,,,2.0,,
Laurentian University,2.0,,,5.0,,
Hospital District of Helsinki and Uusimaa,3.0,,,1.0,,
Universitaria San Pablo CEU,4.0,,,,,
Duquesne University,5.0,,,14.0,,
CTTC - Catalan Telecommunications Technology Centre,0.0,,,,,
University of South China,1.0,,,9.0,,
King Saud bin Abdulaziz University for Health Sciences,2.0,,,4.0,,
Guangdong Medical College,3.0,,,2.0,,
Marshfield Clinic,4.0,,,2.0,,
University of Bedfordshire,5.0,,,1.0,,
Russian Academy of Medical Sciences - N.N. Blokhin Russian Cancer Research Center,0.0,,,,,
Ministry of Land and Resources P.R.C.,1.0,,,,,
Korea Research Institute of Standards and Science,2.0,,,65.0,,
Franciscus Gasthuis Zuyderland,0.0,,,,,
J. Craig Venter Institute,1.0,,,9.0,,
Tokyo Metropolitan Institute of Medical Science,2.0,,,41.0,,
Orygen Youth Health Research Centre,3.0,,,1.0,,
Manchester Royal Infirmary,4.0,,,,,
Biogen IDEC,0.0,,,202.0,,
The Francis Crick Institute,1.0,,,,,
Lockheed Martin,2.0,,,496.0,,
Idaho State University,3.0,,,2.0,,
Defence Science & Technology Group,4.0,,,,,
Ochanomizu University,5.0,,,3.0,,
University of Pardubice,0.0,,,1.0,,
Ozyegin University,1.0,,,2.0,,
Universidad de La Rioja,2.0,,,3.0,,
La Jolla Institute for Allergy and Immunology,3.0,,,17.0,,
Desert Research Institute,4.0,,,1.0,,
Universite Sidi Mohamed Ben Abdellah,0.0,,,1.0,,
National Kaohsiung University of Applied Sciences,1.0,,,3.0,,
TOTAL SA,2.0,,,103.0,,
Wistar Institute,3.0,,,21.0,,
CAS - Institute of Software,4.0,,,,,
SRON Netherlands Institute for Space Research,0.0,,,1.0,,
TUBITAK,1.0,,,16.0,,
Halliburton,2.0,,,2283.0,,
Indian Space Research Organization,3.0,,,3.0,,
Indian Institute of Science Education and Research Pune,4.0,,,1.0,,
Shaare Zedek Medical Center,5.0,,,2.0,,
Max-Planck-Institute fur Zuchtungsforschung,6.0,,,,,
Hainan University,0.0,,,1.0,,
Santa Clara University,1.0,,,3.0,,
Chi-Mei Medical Center,2.0,,,5.0,,
St. John's University,3.0,,,3.0,,
Agilent Technologies,4.0,,,304.0,,
"Institute of Biochemistry and Cell Biology, Shanghai Institute for Biological Sciences Chinese Acade",5.0,,,,,
Inner Mongolia University,6.0,,,1.0,,
King Abdulaziz City for Science and Technology,7.0,,,104.0,,
Newcastle upon Tyne Hospitals NHS Foundation Trust,8.0,,,5.0,,
Arkansas State University,9.0,,,2.0,,
Kongju National University,0.0,,,7.0,,
Ecole Nationale Superieure d'Ingenieurs de Caen,1.0,,,,,
Doshisha University,2.0,,,1.0,,
University of North Carolina at Wilmington,3.0,,,5.0,,
Universitatea de Medicina si Farmacie Grigore T. Popa din Iasi,4.0,,,,,
The Norwegian Institute of Bioeconomy Research,5.0,,,,,
William Beaumont Hospital,6.0,,,19.0,,
Sincrotrone Trieste,0.0,,,5.0,,
South China Seas Institute of Oceanography Chinese Academy of Sciences,1.0,,,,,
Napier University,0.0,,,2.0,,
Mitsubishi Electric Research USA,1.0,,,,,
Maine Medical Center,2.0,,,2.0,,
IFP Energies nouvelles,3.0,,,400.0,,
Plant and Food Research,0.0,,,16.0,,
Bayer Corporation - USA,1.0,,,,,
Iwate University,2.0,,,11.0,,
Infineon Technologies AG,3.0,,,1203.0,,
ASTRON,4.0,,,7.0,,
Universidad de Valparaiso,0.0,,,2.0,,
"Institute of Plant Physiology and Ecology, Shanghai Institute for Biological Sciences Chinese Academ",1.0,,,,,
Okinawa Institute of Science and Technology Graduate University,2.0,,,1.0,,
Universidade Federal de Ouro Preto,3.0,,,1.0,,
Ibaraki University,4.0,,,7.0,,
Universita Campus Bio-Medico di Roma,5.0,,,4.0,,
National Yunlin University of Science and Technology,6.0,,,11.0,,
NVIDIA,7.0,,,1049.0,,
Korea Institute of Industrial Technology Evaluation and Planning,8.0,,,,,
Tshwane University of Technology,0.0,,,1.0,,
Oita University,1.0,,,5.0,,
Universidad de Guanajuato,2.0,,,9.0,,
Babraham Institute,3.0,,,3.0,,
Chuo University,4.0,,,10.0,,
Tunghai University,0.0,,,2.0,,
National Institutes of Natural Sciences - Institute for Molecular Science,1.0,,,,,
Shandong University of Technology,2.0,,,3.0,,
Indian Institute of Technology Hyderabad,3.0,,,1.0,,
VieCuri Med Ctr NoordWest Ziekenhuisgroep,4.0,,,,,
Yantai University,5.0,,,1.0,,
College of Charleston,0.0,,,1.0,,
"Institute of Astrophysics and Astronomy, Academia Sinica Taiwan",1.0,,,,,
National Changhua University of Education,2.0,,,4.0,,
Alstom,3.0,,,1190.0,,
Kansai University,0.0,,,21.0,,
Bauhaus-Universitat Weimar,1.0,,,2.0,,
Universidad de Talca,2.0,,,7.0,,
Nokia Siemens Networks,3.0,,,506.0,,
Catholic University of Daegu,0.0,,,2.0,,
Oklahoma Medical Research Foundation,1.0,,,19.0,,
Hongik University,2.0,,,6.0,,
Netherlands Institute for Neuroscience NIN - KNAW,3.0,,,,,
Universidad Nacional del Litoral,4.0,,,2.0,,
United Technologies,5.0,,,2221.0,,
RAS - General Physics Institute,0.0,,,,,
Umm Al Qura University,1.0,,,28.0,,
Raytheon,2.0,,,1132.0,,
Osaka Medical College,3.0,,,4.0,,
BRGM,4.0,,,1.0,,
Illumina,5.0,,,150.0,,
deCODE Genetics,0.0,,,25.0,,
Kaunas University of Technology,1.0,,,1.0,,
Hamamatsu University School of Medicine,2.0,,,27.0,,
Central Research Institute of Electric Power Industry,3.0,,,106.0,,
Queensland Department of Agriculture and Fisheries,4.0,,,,,
Pochon CHA University,0.0,,,1.0,,
Hosei University,1.0,,,2.0,,
International Rice Research Institute,2.0,,,1.0,,
Akita University,3.0,,,14.0,,
Aichi Medical University,4.0,,,2.0,,
Yangtze University,5.0,,,1.0,,
Rosalind Franklin University of Medicine and Science,6.0,,,12.0,,
Battelle,0.0,,,533.0,,
Panasonic Corporation,1.0,,,7114.0,,
Sam Houston State University,2.0,,,2.0,,
Universite de Valenciennes et du Hainaut Cambresis,3.0,,,2.0,,
Centre Antoine Lacassagne,4.0,,,1.0,,
UNIVERSIDAD DEL DESARROLLO,5.0,,,1.0,,
American University in Cairo,6.0,,,3.0,,
CAS - Institute of Theoretical Physics,7.0,,,,,
Nara Medical University,0.0,,,6.0,,
Southern University and A&M College,1.0,,,,,
Korea Institute Of Ocean Science & Technology,2.0,,,2.0,,
Universite de Technologie de Troyes,3.0,,,5.0,,
Ecole Nationale Superieure de Techniques Avancees,0.0,,,4.0,,
"Institute of Electrical Engineering, Chinese Academy of Sciences",1.0,,,9.0,,
United States Navy,2.0,,,1.0,,
Universidade Federal de Alagoas,3.0,,,4.0,,
"Medtronic, Inc.",4.0,,,1103.0,,
Hopital l'Archet,5.0,,,,,
Chinese Academy of Meteorological Sciences,0.0,,,1.0,,
United States Air Force Institute of Technology,1.0,,,,,
CNRM Centre National de Recherches Meteorologiques,2.0,,,,,
St. Marianna University School of Medicine,3.0,,,5.0,,
Daegu University,0.0,,,1.0,,
L.M. Litvinenko Institute of Physical Organic and Coal Chemistry National Academy of Sciences of Ukr,1.0,,,,,
IDIAP Research Institute,2.0,,,2.0,,
Universidad del Valle,3.0,,,6.0,,
Multimedia University,4.0,,,1.0,,
Kennesaw State University,5.0,,,1.0,,
Rainbow Babies and Children's Hosp.,0.0,,,,,
Institut d'Optique Graduate School,1.0,,,,,
South Dakota School of Mines & Technology,2.0,,,,,
University of Life Sciences in Wroclaw,3.0,,,,,
Sunchon National University,0.0,,,9.0,,
Centro de Investigacion Principe Felipe,1.0,,,6.0,,
Toyota Central Research Development Laboratory Inc,2.0,,,,,
Institute of Technical Education and Research of Siksha O Anusandhan University,3.0,,,,,
Delaware State University,4.0,,,2.0,,
Universite de Technologie Belfort-Montbeliard,0.0,,,1.0,,
European Space Agency - ESA,0.0,,,1.0,,
Kansai Medical University,0.0,,,1.0,,
Taif University,1.0,,,2.0,,
Telefonica,2.0,,,215.0,,
CAS - Kunming Institute of Zoology,3.0,,,,,
Mitsubishi Electric Corporation,4.0,,,3867.0,,
University of Alaska Anchorage,5.0,,,5.0,,
Celgene Corporation,6.0,,,126.0,,
Changhua Christian Hospital,0.0,,,3.0,,
Korea Institute of Geoscience and Mineral Resources,1.0,,,75.0,,
Istituto Nazionale di Ricerca Metrologica,2.0,,,2.0,,
Fachhochschule Munster - Abteilung Steinfurt,3.0,,,,,
Universidade Federal do Amazonas,4.0,,,1.0,,
Fisheries Research Agency,5.0,,,14.0,,
Universite du Quebec a Chicoutimi,0.0,,,2.0,,
CAS - Institute of Geochemistry,1.0,,,,,
Institute of Modern Physics Chinese Academy of Sciences,2.0,,,3.0,,
"National Institute of Biological Sciences, Beijing",3.0,,,2.0,,
Guangzhou Institute of Energy Conversion of the Chinese Academy of Sciences,4.0,,,,,
Thermo Fisher Scientific,0.0,,,146.0,,
International Centre for Genetic Engineering and Biotechnology,1.0,,,5.0,,
General Atomics,0.0,,,28.0,,
Asahikawa Medical University,1.0,,,2.0,,
Pontificia Universidad Catolica del Peru,2.0,,,3.0,,
IUEM Institut Univesitaire Europeen de la Mer,3.0,,,,,
Van Andel Research Institute,0.0,,,6.0,,
Eastern Michigan University,1.0,,,8.0,,
Korea Electronics Technology Institute,0.0,,,146.0,,
"Royal Victorian Eye & Ear Hospital, Melbourne",1.0,,,,,
Universidad Industrial de Santander,2.0,,,6.0,,
Pasteur Institute of Iran,3.0,,,2.0,,
Epicentre,4.0,,,5.0,,
Chubu University,0.0,,,6.0,,
ICMCB Institut de Chimie de la Matiere Condensee de Bordeaux,1.0,,,,,
RISE ICT,0.0,,,,,
ICN - Catalan Institute of Nanotechnology,1.0,,,,,
Daimler AG,2.0,,,883.0,,
Hospital Universitario de Getafe,3.0,,,1.0,,
Takeda Pharmaceutical Company Limited,0.0,,,203.0,,
University of Winnipeg,1.0,,,1.0,,
Lamar University,2.0,,,1.0,,
London Metropolitan University,3.0,,,3.0,,
Det Nationale Forskningscenter for Arbejdsmiljo,4.0,,,,,
Hankuk University of Foreign Studies,5.0,,,7.0,,
University of Prince Edward Island,0.0,,,4.0,,
Tallinn University,1.0,,,7.0,,
Hopital Foch,2.0,,,1.0,,
EORTC Data Center,0.0,,,,,
Sree Chitra Tirunal Institute for Medical Sciences and Technology,0.0,,,2.0,,
Syngenta,1.0,,,637.0,,
Universidad Catolica del Norte,0.0,,,1.0,,
"RAS - Institute of Mineralogy and Petrography, SB",1.0,,,,,
Staffordshire University,2.0,,,3.0,,
Lanzhou Jiaotong University,3.0,,,2.0,,
Kyonggi University,4.0,,,1.0,,
Tianjin University of Traditional Chinese Medicine,5.0,,,1.0,,
Shibaura Institute of Technology,0.0,,,30.0,,
Sony,1.0,,,10196.0,,
Institute of Soil and Water Conservation Chinese Academy of Sciences,2.0,,,1.0,,
South Ural State University,3.0,,,1.0,,
Hospital Universitari Virgen de la Victoria,4.0,,,,,
"Leibniz Institute for Natural Product Research and Infection Biology - Hans Knoll Institute (HKI), J",5.0,,,,,
Institute of Nuclear Research National Academy of Sciences in Ukraine,0.0,,,,,
Shenyang University of Technology,1.0,,,1.0,,
Moscow State Technical University,2.0,,,2.0,,
Instituto Tecnologico de Aeronautica,3.0,,,3.0,,
CAS - Shanghai Institute of Technical Physics,0.0,,,,,
Ecole Nationale Superieure de Chimie de Montpellier,1.0,,,11.0,,
Northrop Grumman,0.0,,,183.0,,
Middlebury College,1.0,,,1.0,,
Taiwan Semiconductor Manufacturing Company,2.0,,,2774.0,,
National Institutes of Natural Sciences - National Institute for Basic Biology,0.0,,,,,
Hubei University of Technology,1.0,,,2.0,,
National Pingtung University of Science and Technology,2.0,,,8.0,,
IDC - Interdisciplinary Center Herzliya,0.0,,,,,
Cardiff Metropolitan University,1.0,,,3.0,,
Universidad Nacional de Tucuman,2.0,,,2.0,,
"Minister of Culture and Communication, Paris",0.0,,,,,
Kanagawa University,1.0,,,6.0,,
Forestry and Forest Products Research Institute,2.0,,,4.0,,
Institute of Engineering Thermophysics Chinese Academy of Sciences,3.0,,,6.0,,
Forschungszentrum Borstel,4.0,,,2.0,,
Nestle,5.0,,,35.0,,
King Mongkut's University of Technology North Bangkok,0.0,,,1.0,,
Changwon National University,1.0,,,5.0,,
Meijo University,2.0,,,28.0,,
Asian Institute of Technology,3.0,,,5.0,,
Universidad Autonoma del Estado de Morelos,4.0,,,4.0,,
Agricultural Research Council,5.0,,,1.0,,
Space Science Institute,0.0,,,3.0,,
Bose Institute,1.0,,,1.0,,
Shenyang University,2.0,,,1.0,,
Universidade Catolica Portuguesa,3.0,,,1.0,,
Maasstad Ziekenhuis MCH ? Bronovo,0.0,,,,,
"Vertex Pharmaceuticals, Inc.",1.0,,,16.0,,
Hopital d'Instruction des Armees Begin,2.0,,,,,
"Center for International Forestry Research, West Java",3.0,,,,,
Yeditepe University,4.0,,,,,
Institute of Food Research,0.0,,,2.0,,
E.ON,1.0,,,4.0,,
Roche Diagnostics GmbH,2.0,,,274.0,,
Zhejiang Chinese Medical University,3.0,,,1.0,,
Meir Hospital Sapir Medical Center,4.0,,,,,
Sydney Children's Hospital,5.0,,,1.0,,
Spaulding Rehabilitation Hospital,6.0,,,3.0,,
Swedish Defence Research Agency,0.0,,,1.0,,
Zhengzhoug University of Light Industry,1.0,,,,,
Hanbat National University,2.0,,,2.0,,
Wuhan Textile University,3.0,,,1.0,,
Institute of Electronics Chinese Academy of Sciences,4.0,,,4.0,,
General Hospital,5.0,,,555.0,,
Chongqing Normal University,6.0,,,1.0,,
Korea Electrotechnology Research Institute,7.0,,,35.0,,
University of the Pacific,0.0,,,2.0,,
Universite d'Artois,1.0,,,,,
RAS - Joint Institute for High Temperatures Research,2.0,,,,,
Hydro-Quebec,3.0,,,47.0,,
"Istituto Dermopatico Dell'immacolata, Rome",0.0,,,,,
China National Offshore Oil Corp,1.0,,,1.0,,
Toyota Motor,2.0,,,5369.0,,
NXP Semiconductors,3.0,,,5.0,,
Furukawa Electric,4.0,,,981.0,,
Spectrum Health,5.0,,,1.0,,
Schneider Childrens Medical Center Israel,0.0,,,,,
Ton Duc Thang University,1.0,,,1.0,,
ParisTech,2.0,,,3.0,,
Cooperative Research Centres Australia,0.0,,,,,
LORIA,1.0,,,3.0,,
National Taipei University,2.0,,,21.0,,
BBN Technologies,0.0,,,74.0,,
RAS - A. N. Nesmeyanov Institute of Organoelement Compounds,1.0,,,,,
Korean Agency for Defense Development,2.0,,,,,
GE Healthcare,3.0,,,319.0,,
University of Humanities Jan Kochanowski in Kielce,4.0,,,,,
Institut Claudius Regaud,5.0,,,1.0,,
Nuffield Orthopaedic Centre NHS Trust,0.0,,,,,
Winthrop University Hospital,1.0,,,1.0,,
Centro de Investigacion Cientifica y de Educacion Superior de Ensenada,0.0,,,1.0,,
Cape Peninsula University of Technology,1.0,,,1.0,,
New York Blood Center,2.0,,,9.0,,
RAS - Zelinsky Institute of Organic Chemistry,3.0,,,,,
National Taichung University Taiwan,0.0,,,,,
University of Chester,1.0,,,1.0,,
Department of Environment and Climate Change NSW,2.0,,,,,
Shaoxing University,0.0,,,4.0,,
University West of Florida,1.0,,,,,
"Instituto de Ecologia, A.C.",0.0,,,6.0,,
Petrobras,1.0,,,37.0,,
Mercer University,2.0,,,3.0,,
"Honda Motor Co., Ltd.",0.0,,,5448.0,,
NORDITA,1.0,,,,,
Tecnalia,2.0,,,24.0,,
International Institute for Geo-Information Science and Earth Observation - ITC,0.0,,,,,
Tokyo University of Marine Science and Technology,1.0,,,11.0,,
Dalian University,2.0,,,31.0,,
Isis Pharmaceuticals,3.0,,,140.0,,
ICSN Institut de Chimie des Substances Naturelles,0.0,,,,,
Animal & Plant Health Agency,1.0,,,,,
RAS - Sobolev Institute of Mathematics of SB,2.0,,,,,
US Fish & Wildlife Service,3.0,,,,,
KDDI R&D Laboratories,4.0,,,,,
Sookmyung Women's University,5.0,,,3.0,,
Alexandra Hospital,0.0,,,1.0,,
The Earlham Institute,1.0,,,,,
Broadcom Corporation,2.0,,,2571.0,,
Universidad Autonoma Queretaro,0.0,,,,,
NOFIMA,1.0,,,1.0,,
Mokpo National University,2.0,,,7.0,,
Palo Alto Research Center,0.0,,,429.0,,
Advanced Micro Devices,1.0,,,639.0,,
Tata Consultancy Services,2.0,,,302.0,,
National Chi Nan University,3.0,,,21.0,,
Universite de Perpignan,4.0,,,1.0,,
Bogolyubov Institute for Theoretical Physics Nasu,5.0,,,,,
Electric Power Research Institute,0.0,,,139.0,,
Centro Per Lo Studio E La Prevenzione Oncologica,1.0,,,,,
Physical Research Laboratory India,2.0,,,,,
ASML Netherlands BV,3.0,,,35.0,,
Al Farabi Kazakh National University,0.0,,,1.0,,
RAS - Steklov Mathematical Institute,0.0,,,,,
Fukuoka Institute of Technology,1.0,,,6.0,,
Utsunomiya University,2.0,,,10.0,,
The Catalan Institute of Human Paleoecology and Social Evolution (IPHES),0.0,,,,,
Manchener Gesellschaft zur Forderung der Wirtschaftswissenschaften - CESifo GmbH,1.0,,,,,
Korea Institute of Oriental Medicine,2.0,,,17.0,,
Xinjiang Technical Institute of Physics and Chemistry,0.0,,,3.0,,
Azienda Ospedaliera S. Luigi Gonzaga,1.0,,,,,
Institut d'Imagerie Biomedicale,2.0,,,,,
Korea Food Research Institute,0.0,,,22.0,,
L'Institut Mutualiste Montsouris,1.0,,,,,
National Institutes of Natural Sciences - National Institute for Physiological Sciences,2.0,,,,,
Ivan Franko National University of L'viv,3.0,,,,,
Max-Plack-Institut fur Neurologische Forschung Koln,4.0,,,,,
Allergan Incorporated,0.0,,,,,
Missouri State University,1.0,,,1.0,,
SEMATECH,2.0,,,16.0,,
Jiangsu Institute of Cancer Institute & Hospital,3.0,,,,,
National Kaohsiung First University of Science and Technology,4.0,,,2.0,,
Stowers Institute for Medical Research,0.0,,,9.0,,
